775	ohio distributor recalls 6 million chinese-made tire valve stems. the rubber part of the valve stems may crack after six months. underinflated tires can burst, possibly leading to crashes. the company estimates that just 8,600 of the valves are defective.
776	british mercenary simon mann has been jailed for 34 years for his part in plotting a coup in equatorial guinea. mann was arrested four years ago after a plane carrying him and about 60 mercenaries landed in zimbabwe. he confessed to trying to topple the country's president but denied being the plot's leader. mark thatcher was a main partner in the plot, mann testified in his trial.
777	eve carson was student body president at north carolina at chapel hill. she was killed on march 5. her autopsy report says she was shot several times, including in her head. the autopsy lists six gunshot wounds, but says two were probably from the same bullet. unsealed warrants show she was abducted and then shot by both suspects.
778	fda orders makers of fluoroquinolone drugs to add a "black box '' label warning about tendon problems. the drugs can increase the risk of tendon ruptures and tendonitis by three to four times, the fda says. consumer group public citizen filed a lawsuit to require the warning in 2006. the group says hundreds of cases of tendon problems linked to antibiotics have been reported.
779	sen. hillary clinton and sen. barack obama attend unity rally in new hampshire. clinton, obama kissed each other on the way to the rally. the duo met in washington and sat side-by-side on the plane. the mayor of unity says clinton " rocks"
780	malaysian opposition leader anwar ibrahim says he has proof sodomy charges against him were fabricated. anwar says he went into hiding in 1998 after he was charged with sodomy and corruption charges.    anwar was the heir apparent to former malaysian premier mahathir mohamad.
781	hurricane bertha becomes a category 3 hurricane monday evening. bertha is the first hurricane of the 2008 atlantic hurricane season. the storm's maximum sustained winds increase to 120 mph. the hurricane is expected to gradually weaken by wednesday. there is a very small chance bertha will make landfall in the united states.
782	north korea may be trying to keep nuclear weapons as blackmail for better treatment, analysts say. north korea handed over declaration of its nuclear program on thursday. one school of thought says communist nation is willing to drop program for better relations with u.s. china has been instrumental in efforts to end nuclear program, analyst says.
783	vanity fair article says former president clinton has been seen visiting actress gina gershon in california.    vanity fair denies the article indicates any improper relationship between clinton and the actress. the magazine's national editor defends his article. the former president says the article is "irresponsible journalism"
784	sens. barack obama, hillary clinton appear together at fundraiser thursday in new york. obama stresses challenges women in his family have faced, urges equal pay for women. former rivals for democratic presidential nomination have appeared together five times this week. some of clinton's supporters have been reluctant to back obama because of campaign debt.
785	14,000 people evacuated from paradise in northern california, officials say. more than half of the town's 26,000 residents have been evacuated as wildfires close in. 1,780 wildfires have scorched more than 614,00 acres in california in the last few weeks. 323 active fires still being battled wednesday, authorities say.
786	edward f. bachner is charged with illegal possession of a neurotoxin. tetrodotoxin is commonly found in puffer fish and can cause paralysis and death in large doses. he was arrested after accepting a small amount of the toxin at his home, the fbi says. he tried to buy the toxin from an undercover federal official, authorities say.
787	argentine president cristina fernandez de kirchner announced plans to fund public works program with controversial export tax. 44 percent export tax has caused a three-month standoff between the government and farmers. president has rejected demands for the repeal of the tax as extortion.
788	sen. hillary clinton says her supporters urge her to stay in the race. obama campaign says it is not trying to stir the issue up. clinton's camp says her reference to robert f. kennedy's assassination was taken out of context. obamas campaign says she meant nothing by reference to the assassination.
789	california's director of adult prisons recommends against compassionate release for former manson family member. susan atkins was convicted in the 1969 slayings of actress sharon tate and four others. atkins has terminal brain cancer, her husband says; she has been hospitalized since mid-march.    atkins' request should not be sent to the sentencing court for consideration, a spokeswoman says.
790	up to 17 babies in a neonatal intensive care unit received overdoses of heparin. one of the babies died, christus spohn hospital south says. the hospital says the babies may have received a more concentrated form of the blood thinner than was prescribed. the anticoagulant is often used to clean the ivs of newborns.
791	lawmakers in nepal will vote saturday to pick the country's first president since it became a republic. the republic abolished a 239-year monarchy earlier this year. the position is largely ceremonial. the three main political parties are negotiating over who should be president. the president will swear in the new prime minister.
792	susan atkins was convicted in 1969 murder of actress sharon tate. atkins has been diagnosed with brain cancer and has had leg amputated, attorney says. in june, atkins requested compassionate release for terminally ill former charles manson followers. she was convicted of stabbing tate 16 times in 1969 killing spree in los angeles.
793	new notes equal to just one u.s. dollar. official inflation rate now at 2.2 million percent. new bills are bearer checks and have expiration date of december 31. zimbabwe has seen unprecedented economic meltdown since independence in 1980. bills still not enough to buy a loaf of bread or four oranges.
794	software developers say they will soon start selling a program to allow iphone owners to use other cell phone systems. the software works on the t-mobile system and not just with at&t. the developers are anonymous and say they have not been contacted by apple or at&T. apple's iphones are designed to operate exclusively on the u.s. system and have not yet gone on sale outside of the united states.
795	survey: 57 percent of companies offer programs to help ease commutes for employees. yahoo rewards employees who organize carpools, ride bikes to work. jobing.com pays employees to turn their cars into a rolling billboard for free gas and other benefits. companies are feeling the pinch of high gas prices, survey finds.
796	check out a vehicle history report to see where a car has been before you buy it. a third party can create a comprehensive overview of a car's history. many owners can indicate a car hasn't been lovingly cared for or abused. suspicious markings and body work can also be signs of problems.
797	u.s. president bush defends decision to attend olympics opening ceremony in beijing. bush says he does not need to skip ceremony to show position on human rights in china. japan's prime minister yasuo fukuda also says he will attend the g-8 summit in japan this week.    bush says lifting of sanctions against north korea will not weaken pressure on abduction issue.
798	radovan karadzic's arrest is equivalent of catching europe's osama bin laden, says u.s. diplomat richard holbrooke.    holbroke negotiated the 1995 dayton peace agreement in bosnia. former bosnia administrator says arrest is a major breakthrough for the balkans region. kar adzic arrested in belgrade after a decade-long hunt.
799	marius kloppers is the ceo of bhp billiton. he was born in south africa. he joined billiton group in 1993. he has been chief executive officer of billiton since october 2007. he worked as a management consultant in the netherlands.
800	sen. barack obama meets with iraqi prime minister nuri al-maliki in iraq. obama says he's committed to preserving iraq's gains, his office says. iraq has been pushing for timetable for troop withdrawals from iraq, obama's office said.    obama has proposed withdrawing u.s. combat troops within 16 months of taking office.
801	ghana international michael essien agrees new five-year contract with english premier league side chelsea. the midfielder signs a deal with the club until the summer of 2013. the 25-year-old follows petr cech and wayne bridge in agreeing long-term deals with the london club. khalid boulahrouz signs four-year deal with stuttgart after being released by the club.
802	lawmakers in nepal will vote saturday to pick the country's first president since it became a republic. the republic abolished a 239-year monarchy earlier this year. the position is largely ceremonial. the three main political parties are negotiating over who should be president. the president will swear in the new prime minister.
803	u.s. government finds insufficient pillar support, activity in areas that should not have been mined caused august mine collapse. six miners were killed in august 6 collapse at crandall canyon mine in utah. government fines mine operator $ 1.85 million for violations that contributed to deaths. government says collapse caused by earth movement, not a natural occurring earthquake.
804	19-year-old kerstin fritzl has woken from her coma. she was held captive for 24 years in a cellar by her father. josef f Fritzl initially confessed to raping his daughter and having seven children with her. police say she was born from his incestuous relationship with his daughter elisabeth.
805	italian newspapers publish photos of sunbathers sunbathing just meters from bodies of two drowned roma girls on a beach. two drowned girls were swimming in the sea with two other girls on saturday in southern italy. archbishop of naples and civil liberties campaigners express shock and revulsion at the incident. photos show the bodies of the dead girls laid out on the sand just meters away from sun bathers. the archbishop and others say the incident is an act of racial discrimination and horror.
806	29 people convicted of various crimes were hanged in iran, iran state tv says. iran executed 317 people last year, second only to china 's 470. the convicts were convicted of crimes ranging from murder to being a public nuisance while drunk. the judiciary said the hangings should serve as a warning to those contemplating crimes.
807	white house calls india's prime minister to push proposed nuclear partnership. deal would give india access to u.s. nuclear fuel and technology for civilian nuclear power plants. opposition to the deal sparked unsuccessful no-confidence vote in indian parliament this week. prime minister manmohan singh narrowly survived the vote.
808	ioc barred iraq from participating in the olympic summer games in beijing, china. ioc cites what it says was government interference with iraq's olympics movement. iraqi officials to meet with ioc officials on monday to try to reverse ban, official says.    ioc says it suspended iraq in may after government suspended the country's national Olympic committee. the government says it is considering legal action against the ioc.
809	senators vote to move forward on bill to crack down on oil speculators. democrats say speculation in oil futures is a significant reason why oil prices have risen this year. republicans say they want to offer up to 28 amendments to the bill on energy-related issues. the democrats oppose measures to lift bans on offshore drilling and increase domestic production.
810	30 people convicted of drug and other criminal charges to be hanged on sunday, iran judiciary says. iran executed 317 people last year, second only to china, according to amnesty international. all 30 were convicted of crimes including murder, murder in commission of a crime. iranian judiciary says the hangings should serve as a warning to others.
811	cambodia sends letter to u.n. security council to draw attention to dispute with thailand over disputed border temple. both countries lay claim to the 11th century preah vihear temple on disputed land. thailand says the temple is on cambodian soil, but the court of justice awarded it to cambody in 1962. the two countries have agreed to meet monday to defuse the crisis.
812	new law stops a 10.6 percent cut in medicare payments to doctors. president bush vetoes bill, says it takes choices away from seniors to pay physicians. senate votes 70-26 to override bush's veto of the bill. the bill's supporters say 2 million seniors could lose medicare benefits if cuts go into effect.
813	"the dark knight '' opened early friday to huge crowds and rave reviews. ireporters say the movie is a tribute to heath ledger's portrayal of the joker. ledger died of an accidental drug overdose before the movie was released. the dark knight is described as a "haunting experiment into the human psyche"
814	2nd lt. holley wimunc, 24, missing after fire at her apartment near fort bragg in north carolina. neighbor says he saw a man running from the apartment on wednesday night. investigators say they found evidence of arson at the fayetteville apartment. in a court filing, she says her husband threatened to commit suicide in may.
815	amc's "mad men '' and fx's "damages '' are first basic-cable series to be nominated for best drama. hbo 's "the wire '' gets no nominations for emmy best drama nominations. abc leads all networks in nominations for primetime comedy series. john adams leads all nominees for best actor in a drama.
816	iraqi prime minister says dubai has forgiven nearly $ 7 billion in debt to iraq. uae president promises to appoint an ambassador to irq. no ambassador from an arab country has been stationed in iraq since 2005. the uae says it intends to reopen its embassy in baghdad.
817	two teenage girls from great britain will fly home thursday after a year in ghana for drug smuggling. the girls were arrested in july 2007 for trying to smuggle cocaine out of the west african country. they were stopped at accra trying to board a flight with cocaine in their luggage. the teens were sentenced to nine months in jail in january.
818	blue-ribbon panel led by two former secretaries of state recommends new law for war powers act. current law should require president to consult with congress before going to war, james baker and warren christopher say. current war powers resolution of 1973 has been flouted by every president, they say. congress has not officially declared war since 1942, the panel says.
819	pakistani, indian military officials meet tuesday to discuss border clash in kashmir. pakistan says indian soldiers crossed line of control; india says pakistani troops killed indian soldier. first major skirmish between south asia's nuclear rivals since a 2003 cease-fire. indian media say four pak Pakistani soldiers were killed in the clash.
820	new report: u.s. army's official history of iraq war shows mistakes made in early months of the conflict. historians say too few coalition troops on the ground after 2003 invasion, too few troops for post-saddam era, report says. some officers say the army should have had more troops in iraq after the invasion. the report was compiled by the combat studies institute.
821	24 victims included in the settlement were among 32 killed by seung-hui cho 's april 16 shooting rampage. the settlement also compensates 18 people injured in the shooting. families of eight victims chose not to file claims against the state. independent panel had criticized virginia tech's response to the shooting rampage in 2007.
822	house page program came under scrutiny after mark foley scandal last year. two congressional pages have been dismissed for allegedly having oral sex in capitol hill dormitory. democrats, republicans say inspector-general will investigate allegations of sexual misconduct. two house pages have resigned from the house page board in protest.
823	arwa damon goes inside iraq to meet a woman whose husband's legs were blown off in a bombing. shada now carries her husband around the house after he lost both his legs in a bomb attack. her husband murtada was once a taxi driver but lost both legs in an october bombing. the daily burden is now on shada to carry her husband and care for him.
824	danish actress connie nielsen shot to fame playing lucilla in `` gladiator . ''    she says she refuses the fame and money side of acting. she has taken on controversial roles in films including the wars in afghanistan and iraq. nielsen says she wants to be an outsider and say what people on the inside can't.
825	sgt. edgar patino faces first-degree murder charges in the slaying of megan touma. police say patino is linked to two anonymous confession letters sent in attempt to derail investigation. police chief says patino was the father of touma 's unborn child. touma's body was found in a bathtub of a hotel room near fort bragg in june.
826	magnitude-5 .4 quake shakes los angeles area tuesday afternoon. no serious damage or injuries reported. quake felt as far south as san diego and as far north as rosamond. geologist says quake could be a precursor to a bigger one in the future.
827	the eurocity train crashed into a collapsed overpass near studenka, officials say. the train was headed from krakow to the czech republic capital of prague. officials say the train derailed when part of a bridge under construction fell down. at least six people are killed and 41 others are injured, state-run media say.
828	new: seventeenth person dies from injuries in friday's bus crash in northern texas, hospital spokeswoman says. bus was carrying dozens of vietnamese people on a church trip to missouri. bus smashed into guardrail, rolled on its side early friday in sherman, texas. federal motor carrier safety administration says bus was operating illegally, in violation of rules.
829	starbucks says it will close 61 of its 84 stores in australia by the weekend. only 23 cafes will remain open in and around three major cities. the company announced plans to close 600 stores in the u.s. last week. starbucks is closing more than two-thirds of its american stores.
830	an estimated 125,000 western lowland gorillas are living in a swamp in northern africa, researchers say. the species is listed as critically endangered, the u.s.-based wildlife conservation society says. the gorilla population has been cut in half since the 1980s, the wcs says. hunting and disease are the greatest threats to the gorillas, the group says.
831	canada to send 440-foot frigate to somalia to escort u.n. aid ships from pirate attacks. hmcs ville de quebec is armed with torpedoes, missiles and other weapons. united nations hunger program praises canada for responding to call for help. 80 percent of u.N. aid to somaly delivered by sea.
832	radovan karadzic arrested in belgrade after more than 10 years on the run. u.n. indicted him in 1995 on charges of genocide and other war crimes. he was president of serbian republic of bosnia-herzegovina. his troops are reported to have massacred hundreds of thousands of muslims and croats.
833	gas in california hits $ 4.59 per gallon for regular unleaded. alaska has the highest gas prices in the nation. missouri has the lowest per-gallon gas prices and is one of the best states to buy gas. rural areas of missouri are cheaper to fill up on gas because of better distribution network.
834	three aid workers have been shot in somalia, two of them fatally, media reports say. the first fatality was a somali aid worker. the head of the u.n. development program says he has suspended aid operations in the country. a growing percentage of somalia's population is dependent on humanitarian aid.
835	greyhound canada bus passenger repeatedly stabbed, then decapitated a young man, a witness says. man was sleeping beside victim when he was stabbed and then killed, witnesses say. suspect was seized with the help of negotiators, royal canadian police say. incident occurred on a greyhound bus in manitoba, west of portage la prairie, canada.
836	sen. john mccain says crisis in georgia should not be used to score political points. obama's top foreign policy aide says presumptive republican presidential nominee acting irresponsibly in support of georgian government.    obama camp says mCCain's foreign policy experience with the region is limited. mccains says russia's potential entry into the wto should be reviewed.
837	spanair jet crashes on takeoff wednesday at madrid 's barajas airport, killing 153 people, officials say. 19 survivors, including two infants, are being treated at a hospital, official says. one survivor says she and other passengers heard an explosion moments before the crash. the spanair flight was carrying 172 people from lufthansa to las palmas in the canary islands.
838	ara abrahamian disqualified from greco-roman wrestling tournament in beijing. swedish wrestler discarded his bronze medal in protest during presentation ceremony. he complained of errors in judging and said he deserved the gold medal. he was stripped of the award and disqualified from the tournament. his medal is the third to be stripped at the beijing olympics.
839	tropical storm fay makes landfall in southwestern florida early tuesday. the storm never reaches hurricane status. it comes ashore at cape romano just south of marco island. forecasters drop hurricane warnings for the storm. it is the third landfall for fay.
840	new: at least seven possible tornadoes are reported in eastern florida, the hurricane center says. more than 93,000 customers are without power in 20 counties. a brevard county tornado damages more than 50 homes, officials say. a possible twister hits palm beach county, authorities say. tropical storm fay could strengthen into a hurricane.
841	survey: majority of americans say churches should stay quiet, but 46 percent say they should express political views. biggest shift away from view that religious groups should influence social and political issues among republicans. more important social issues to conservatives, the more likely they are to say religion and politics should not mix. two out of three say churches shouldn't endorse candidates for president.
842	steve kastenbaum traveled to cuba to explore his family history. his grandparents left cuba in the '40s for the u.s.   more than 15,000 jews lived there in the 1940s and '50s. the oldest jew in cuba is now 86 and remembers his great-grandfather.
843	two men who claimed to have found the carcass of bigfoot say it was just a joke. the two men say the bigfoot hoax began as a joke and then got out of hand. the men admit the hairy blob was a sasquatch costume stuffed with possum roadkill and slaughterhouse leftovers.    the men say they were fired from their jobs as georgia police officers for their role in the hoax.
844	pakistani president pervez musharraf resigns monday after nine years in power. u.s. officials were in touch with him in the week leading up to the resignation, official says. bush administration says it did not play a role in the resignation. musharra is viewed as a keen ally of the west in the war on terror.
845	marine husband of 2nd lt. holley wimunc charged with first-degree murder, police chief says. another marine is charged with aiding the crime, police say.   a fire torched the 24-year-old's north carolina apartment on july 10. she is the second female fort bragg soldier to die under suspicious circumstances in recent weeks.
846	lovemore moyo is the first opposition lawmaker to be speaker of the parliament in zimbabwe's history. morgan tsvangirai 's mdc faction has a slim majority following parliamentary elections. two members of the main mdc party were arrested at the opening session of parliament. the speaker of parliament is the fourth most powerful post in the country.
847	angel matos of cuba faces life ban after kicking a referee flush in the face during taekwondo bronze medal match in beijing. former olympic champion angel matos was disqualified for taking too much injury time. matos pushed a judge and kicked a referee after being disqualified. his coach is also in hot water for his angry reaction to the incident.
848	rev. rick warren says he invited barack obama and john mccain to speak at his church in august. pastor says he doesn't endorse presidential candidates. he says he shepherds both sides of the flock.   obama, mccains to appear at his saddleback church in california on august 16.
849	sgt. alex jimenez and other members of his company were ambushed in iraq in 2007. shaun gopaul says he was his best friend and served with him in the military in 2005. jiminez learned arabic on his own so he could talk with his fellow soldiers. the two soldiers were found dead on friday in the triangle of death.
850	30 people convicted of drug and other criminal charges to be hanged on sunday, iran judiciary says. iran executed 317 people last year, second only to china, according to amnesty international. all 30 were convicted of crimes including murder, murder in commission of a crime. iranian judiciary says the hangings should serve as a warning to others.
851	 esmin green 's family says she died on the floor of a new york hospital in june. video shows her convulsing and dying on the waiting room floor. seven hospital workers have been fired or suspended since green's death. green's family says they plan to file a $ 25 million lawsuit against the city and the hospital where she died. the family is also calling for criminal charges against hospital workers.
852	death toll from two days of protests in kashmir rises to 20, police official says. three people critically injured in the protests died wednesday. the region has been a flashpoint of violence between hindus and muslims. the protests were triggered by a hindu protest against a land transfer to a shrine.
853	house speaker nancy pelosi reversed her opposition to a vote on offshore drilling on larry king live '' on monday night. pelosi says she would consider a vote if it were part of a larger energy package. she urges release of oil from strategic reserves as a way to bring down gas prices.    pelosi and other house democrats have opposed republicans' request for a vote.
854	roadside bombing in somalia's capital kills 21 women, wounds 46 others. victims were participating in a program that allows somali women to work as street cleaners in exchange for food. islamist insurgent group blames somalia 's government for the attack. the victims were cleaning rubbish from a southern mogadishu street, a hospital official says.
855	new: hurricane gustav makes landfall in western cuba, the hurricane center says. gustav is a category 4 storm with 135 mph winds in the gulf of mexico. the storm could become a category 5 hurricane in the next 24 hours, forecasters say. a hurricane watch remains in effect for the northern gulf coast.
856	i am presents four african-americans who challenge conventional notions of blackness. barbara hillary, maurice ashley, bliss broyard and marvin perkins are among the four. i am is a new cnn feature that looks at people who defy conventional definitions of who they are.
857	oklahoma health officials say a rare form of e. coli has sickened 116 people in northeastern part of the state. more than 50 people have been hospitalized and nine have been placed on dialysis. the focus has been narrowed to a country cottage restaurant in locust grove. the bacteria is a subtype not normally found in the outbreak, officials say.
858	sen. charles schumer says ots should stop pointing "false fingers of blame" for indymac failure. new york democrat says federal regulators were asleep at the switch. ots accuses schumer of sparking a bank run by expressing concerns about the bank's viability.    schumer: indymacs was poorly run and reckless.
859	three freed americans say they are overwhelmed with emotion after five years in captivity in colombia. the three were among 15 hostages rescued wednesday in a colombian military operation. the men had been held by farc since 2003 after their plane crashed in south america.    the three are being treated at a medical center in san antonio, texas.
860	start with tiny-size pizzas to transform carryout into crowd-pleasing dishes. start with your favorite chinese stir-fry or shrimp-boat hors d'oeuvres. make a salad bar as your own personal sous-chef. serve your favorite dishes in a small amount of time with a simple recipe.
861	fbi expected to share evidence with survivors, relatives of victims of 2001 anthrax attacks, source says. ex-army scientist bruce ivins died from an apparent suicide last week. ivins borrowed a machine to convert anthrax into dry powder in fall of 2001, source tells cnn.    ivins was a suspect in the anthrax mailings, but no charges have been filed.
862	siblings were separated in 1942 when nazis took irene famulak to a labor camp. she was 17 and her brother was 7 when they were separated. after 66 years apart, she was reunited with her brother in ukraine for the first time in seven decades. the red cross has helped reunite more than 50 families after the holocaust.
863	paul begala says john mccain's choice for running mate is "shocking irresponsible" he says alaska gov. sarah palin is completely unqualified to be president. he says she is a first-term governor of a state with reindeer more than people. begala:   he says mccains passed over other qualified candidates for the presidency.
864	epa advised employees not to answer questions from journalists, accountability office, inspector general, e-mail says. memo says staff should direct questioners to senior staff members cleared to answer outside questions. epa press director says memo is about efficiency, not secrecy. senator says epa is becoming a secretive, dangerous ally of polluters. the agency's inspector general says it did not approve the warning.
865	new: hurricane gustav makes landfall near cocodrie, louisiana, hurricane center says. gustav's top winds weaken to 110 mph, downgrading it to a category 2 storm. storm surge of at least 14 feet is expected on louisianas' barrier islands and coast. forecasters say storm could stall over louisia and northeast texas for several days.
866	new zealand thrash samoa 101-14 in rugby union test in new plymouth. new zealand run in 15 tries in one-off match to warm up for tri-nations decider against australia. the all blacks run in a record score of 100 points against a weakened samoan team. new zealand set record for most points scored in a match against samoa.
867	head of pakistan's ruling coalition says government will move to impeach president pervez musharraf. pakistani lawmakers will demand president take a vote of confidence in parliament, official says. musharra seized power in a 1999 bloodless military coup in 1999. president may still move to dissolve parliament and dismiss the prime minister, analyst says.
868	prachanda is the supreme commander of the maoists people 's liberation army. he is the leader of nepal 's former communist rebels. prachanda was elected four months after his party became the largest party in nepal's assembly. he signed a peace deal with the government in 2006.
869	50 students break into a dutch consulate compound in medan to protest anti-islamic film. the film features disturbing images of terrorist acts juxtaposed with verses from the quran. many muslims consider the film anti- islamic and have protested in other parts of the muslim world. a member of the dutch parliament has made the film.
870	new: most major airports report delays of less than 15 minutes. flight delays reported at all 40 airports in the united states. a communications breakdown at a federal aviation administration facility causes delays. weather-related problems are cited as the main cause of the delays. the problem with processing flight plans overloading a facility south of atlanta, the administration says.
871	control tower tapes show pilot told air traffic controllers there was an emergency on july 7 in st. louis, missouri. obama's plane had to make an unscheduled landing in missouri because of a mechanical problem. plane's owner initially said the landing was not caused by an emergency. the pilot says he had limited ability to control the plane.
872	president cristina fernandez de kirchner calls for decriminalization of personal drug use. argentine government pushing congress to pass legislation by the end of the year. some believe decriminalization could lead to wider use of drugs.    evidence shows decriminalization not associated with increase in illicit drug use, drug policy expert says.
873	a bell 212 helicopter crashes into an oil drilling platform off the coast of dubai, officials say. seven people are killed in the crash. the victims include an american and a briton, a united arab emirates official says. the helicopter crashed on the deck of an oil rig, then broke up and fell into the sea.
874	pictures of brad pitt and angelina jolie's newborn twins published for the first time after a magazine bidding war. hello ! magazine and people magazine win international rights to the images. hola ! magazine has also published images of the twins. the twins were born in french riviera resort of nice on july 12.
875	post celebrity gossip columnist cindy adams is in st. paul to sniff out celebs at the republican convention. adams says celebrity culture in denver, Colorado, is very left-wing. she says she doesn't know john mccain's running mate sarah palin from an alaskan salmon.    adams thinks obama is not ready to be president.
876	new: hurricane dolly weakens to a tropical storm after making landfall on south padre island, texas. 17-year-old injured after falling from seventh-floor balcony, cnn affiliate reports. storm downgraded to category 1 hurricane with sustained winds of 70 mph. storm makes landfall as a category 2 hurricane, topples trees, knocks down power lines, floods streets.
877	jailed polygamist sect leader warren jeffs was released from a hospital in las vegas on wednesday, a source says. jeff's was flown from a arizona jail to a nevada hospital on tuesday. he has been hospitalized after complaining he looked feverish and in a weakened state, authorities say. he is the leader of the fundamentalist church of jesus christ of latter-day saints. jeFFs was sentenced to life in prison in utah in november for rape charges.
878	pete wentz of fall out boy performed at the democratic national convention. he says his young fans are energized about the election when they aren't old enough to vote. wentz says illinois is pulling for obama because of chicago and his home state. he is voting for ashlee simpson.
879	new zealand police are investigating a serious allegation against four england rugby internationals following an alleged incident at their team hotel in auckland. the incident is said to have taken place early sunday in a private hotel room. no formal complaint has been made against the england team. the rugby football union is fully co-operating with the police.
880	29 people convicted of various crimes were hanged in iran, iran state tv says. iran executed 317 people last year, second only to china 's 470. the convicts were convicted of crimes ranging from murder to being a public nuisance while drunk. the judiciary said the hangings should serve as a warning to those contemplating crimes.
881	detroit mayor kwame kilpatrick pleads guilty to charges in sex scandal, agrees to resign from office. kilpatrick will serve four months in jail, serve five years on probation, prosecutor says. mayor says he will resign in two weeks after pleading guilty to sex and perjury charges.    kilpatrick says he has done amazing things in detroit, jabs michigan governor, city officials in speech.
882	cindy mccain praises her husband john at republican national convention. she says he is "someone of unusual strength and character'' republican presidential nominee john mccains is running for president, she says. she calls her husband the most generous man in the history of the U.S.    she says her husband exemplified the virtue of forgiveness.
883	new: ike grows to a category 4 hurricane with 135-mph sustained winds. ike is forecast to regain category 4 status by monday, the hurricane center says. tropical storm hanna is getting more organized in the bahamas. the storm is the fifth hurricane of the 2008 atlantic season.
884	cooking light magazine names u.s. cities best for eating smart and living well. seattle is the top city for healthy living, followed by portland, washington and minneapolis. the top 20 cities are ranked based on 15 criteria.    each city reflects the full spectrum of living well in its own way, cooking light says.
885	randy pausch died friday of pancreatic cancer, carnegie mellon university says. the computer science professor delivered his last lecture in september 2007. the lecture has been viewed more than 3.2 million times on the internet. it was turned into a best-selling book.
886	cnn.com launched its i-report initiative a year ago august 2. i-reporters have responded to major news events with photos and video. the collapse of a bridge over the mississippi river in minneapolis was one of i- Report's first major events.   i- report has grown to become an integral part of cnn's news coverage.
887	sen. joe biden says gop advocates for children with birth defects should support stem cell research. republican vice presidential nominee sarah palin's son trig has down syndrome. biden's position is at odds with that of her running mate, john mccain. republican camp says biden raising debate over who cares more for special needs children.
888	new book says u.s. military has secret program to kill terrorists in iraq. author bob woodward compares it to the manhattan project in world war ii. national security adviser disputes woodward's conclusion, says surge was not primary reason for drop in violence. woodward says the program targets leaders of al qaeda and other insurgents.
889	new book describes secret u.s. program to assassinate terrorists in iraq. journalist bob woodward says the assassination program is responsible for reduction of violence in the region. cnn's michael ware says woodward's assertion is wrong. ware says the u.S. subcontracted out assassination program against al qaeda in early 2006.
890	the british museum has a superb exhibition on the roman emperor hadrian. the exhibition brings together 180 objects from 31 sources in 11 different countries. a massive bust of hadrian's head unearthed only last year is part of the exhibition.    the exhibition is called hadrian : empire and conflict and opens on 24 july.
891	canada to send 440-foot frigate to somalia to escort u.n. aid ships from pirate attacks. hmcs ville de quebec is armed with torpedoes, missiles and other weapons. united nations hunger program praises canada for responding to call for help. 80 percent of u.N. aid to somaly delivered by sea.
892	me investigates the gulf's interest in english football and english football interests. sheikha hanadi al thani talks about the real estate bubble in qatar. she is the ceo of al waab city real estate development in the gulf. she was named the world economic forum's young global leader of the year.
893	dana gas and crescent petroleum to invest in the iraq 's autonomous region of kurdistan. the project will include industrial, residential and commercial buildings in an integrated city. work will start on the project on september 21. prime minister of the kurdish regional government calls the project a significant contribution to iraqi economy.
894	ross lovegrove is an industrial designer famous for his organic minimalism and fluid forms. he takes his inspiration from nature to create his fat free '' design. his work has been exhibited in design museums around the world. one of his designs is the car on a stick, an electric bubble car that turns into a streetlight at night.
895	'' get smart '' comes to the big screen next week with a spate of new spy gadgets. many of the gadgets in the movie actually exist, the writers say. tv historian says gadgets and spy movies began with james bond in 1962. the show was a satire of the nation's obsession with gadgets, historian says.
896	white house calls for an end to fighting in south ossetia. u.s. military reviewing plans for possible evacuation of georgia citizens, officials say. president george bush and russian prime minister discuss the conflict. russian foreign minister says georgian forces are the aggressors.
897	fazul abdullah mohammed indicted in 1998 bombings of u.s. embassies in kenya and tanzania. u.S. officials say he is senior al qaeda operative in east africa. kenyan police say he escaped a raid in malindi over the weekend. moh Mohammed is indicted for alleged involvement in the 1998 embassy bombings.
898	sydney 's opera house is one of Australia's most popular tourist attractions. the grand old opera house offers a great view of the city from the air. the best way to see sydney from the sky is to climb the harbor bridge.    the city's suburbs of paddington and woollahra are home to some beautiful architecture.
899	photo spread in french magazine paris match shows taliban fighters posing in the uniforms of french soldiers killed last month. 10 french soldiers were killed in an ambush in august 18. taliban commander claims to have led his group in the attack. french defense minister accuses the magazine of helping the taliban. the french magazine's editor defends the publication of the photos.
900	hanna downgraded from hurricane to tropical storm tuesday morning. hurricane warnings remain in effect for eastern bahamas, turks and caicos islands, haiti. hanna's maximum sustained winds down to 70 mph, hurricane center says. storm could still make landfall on southeastern u.s. coast by friday, forecasters say.
901	new orleans officials prepare for third anniversary of hurricane katrina. hurricane gustav poised to approach u.s. gulf coast on friday or saturday, forecasters say. evacuations to begin this weekend for those living in trailers or mobile homes, officials say. president Bush declares emergency in louisiana, urges residents to prepare evacuation plans.
902	investigation finds bias against liberals and people with democratic party ties in selective program to hire young lawyers. inspector general says two members of screening committee considered political views and experience. report is the first official investigation to document politicization of the justice department during the bush administration. the program was changed in 2007 to insulate hiring decisions from political considerations.
903	monsoon flooding in southern nepal leaves more than 50,000 people homeless, officials say. at least 74 people killed in northern india by monsoon flooding. more than 300 people have been killed in india since the start of the monsoon season. the Nepalese army has been using helicopters to rescue residents in southeastern nepal.
